Mepce,,GO:0035562,methylphosphate capping enzyme,protein_coding_gene
Mettl23,,GO:0006325,methyltransferase like 23,protein_coding_gene
Mettl3,,GO:0009048,"methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit",protein_coding_gene
Mettl4,,GO:0006325,"methyltransferase 4, N6-adenosine",protein_coding_gene
Mettl8,,GO:0004402,"methyltransferase 8, methylcytidine",protein_coding_gene
Mexis,,GO:0006325,macrophage expressed LXRa(NR1H3)-dependent amplifier of Abca1 transcription lncRNA,lncRNA_gene
Mga,,GO:0000785,MAX gene associated,protein_coding_gene
mHDGFRP2/iso:1,not,GO:0003682,hepatoma-derived growth factor-related protein 2 isoform 1 (mouse),protein
mHDGFRP2/iso:3,,GO:0003682,hepatoma-derived growth factor-related protein 2 isoform 3 (mouse),protein
mHMGN3/iso:1,,GO:0003682,high mobility group nucleosome-binding domain-containing protein 3 isoform 1 (mouse),protein
Mhrt,,GO:0006338,myosin heavy chain associated RNA transcript,lncRNA_gene
Mier1,contributes_to,GO:0004407,MEIR1 treanscription regulator,protein_coding_gene
Mier2,contributes_to,GO:0004407,MIER family member 2,protein_coding_gene
Mir127,,GO:0040029,microRNA 127,miRNA_gene
Mir136,,GO:0040029,microRNA 136,miRNA_gene
Mir208b,,GO:0006325,microRNA 208b,miRNA_gene
Mir744,,GO:0045815,microRNA 744,miRNA_gene
Mirg,,GO:0006325,miRNA containing gene,lncRNA_gene
Mis18a,,GO:0000785,MIS18 kinetochore protein A,protein_coding_gene
Mitf,,GO:0003682,melanogenesis associated transcription factor,protein_coding_gene
Mixl1,,GO:0000785,Mix paired-like homeobox,protein_coding_gene
mKAT14,,GO:0140672,cysteine-rich protein 2-binding protein (mouse),protein
mKAT2A/iso:1,,GO:0140672,histone acetyltransferase KAT2A isoform 1 (mouse),protein
mKAT2B/iso:1,,GO:0140672,histone acetyltransferase KAT2B isoform 1 (mouse),protein
Mki67,,GO:1902275,antigen identified by monoclonal antibody Ki 67,protein_coding_gene
Mkrn1,,GO:0003682,"makorin, ring finger protein, 1",protein_coding_gene
Mlh1,,GO:0003682,mutL homolog 1,protein_coding_gene
Mlh3,,GO:0003682,mutL homolog 3,protein_coding_gene
Mllt1,,GO:0003682,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1",protein_coding_gene
Mllt10,,GO:0003682,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",protein_coding_gene
Mllt3,,GO:0003682,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3",protein_coding_gene
Mllt6,,GO:0031491,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6",protein_coding_gene
Mlxipl,,GO:0000785,MLX interacting protein-like,protein_coding_gene
mMBIP/iso:1,,GO:0140672,MAP3K12-binding inhibitory protein 1 isoform 1 (mouse),protein
mMECP2/iso:1,,GO:0003682,methyl-CpG-binding protein 2 isoform 1 (mouse),protein
mMECP2/iso:2,,GO:0000792,methyl-CpG-binding protein 2 isoform 2 (mouse),protein
Mms22l,,GO:0006325,"MMS22-like, DNA repair protein",protein_coding_gene
Mndal,,GO:0045814,myeloid nuclear differentiation antigen like,protein_coding_gene
Mnt,,GO:0003682,max binding protein,protein_coding_gene
Mnx1,,GO:0000785,motor neuron and pancreas homeobox 1,protein_coding_gene
Morc1,,GO:0040029,microrchidia 1,protein_coding_gene
Morc2a,,GO:0000792,microrchidia 2A,protein_coding_gene
Morc2b,,GO:0000792,microrchidia 2B,protein_coding_gene
Morc3,,GO:0000785,microrchidia 3,protein_coding_gene
Morf4l1,,GO:0000786,mortality factor 4 like 1,protein_coding_gene
Morf4l2,,GO:0000786,mortality factor 4 like 2,protein_coding_gene
Mos,,GO:0006325,Moloney sarcoma oncogene,protein_coding_gene
mPGR/iso:A,,GO:0000785,progesterone receptor isoform A (mouse),protein
Mphosph8,,GO:0000786,M-phase phosphoprotein 8,protein_coding_gene
Mre11a,,GO:0000785,"MRE11A homolog A, double strand break repair nuclease",protein_coding_gene
mRFX4/iso:1,,GO:0003682,transcription factor RFX4 isoform 1 (mouse),protein
Mrgbp,,GO:0000786,MRG/MORF4L binding protein,protein_coding_gene
Mrnip,,GO:0003682,MRN complex interacting protein,protein_coding_gene
mSGF29/iso:1,,GO:0140672,SAGA-associated factor 29 isoform 1 (mouse),protein
Msgn1,,GO:0003682,mesogenin 1,protein_coding_gene
Msh2,,GO:0003682,mutS homolog 2,protein_coding_gene
Msh6,,GO:0003682,mutS homolog 6,protein_coding_gene
mSIRT3/iso:1,,GO:0032041,NAD-dependent protein deacetylase sirtuin-3 isoform 1 (mouse),protein
mSIRT3/iso:2,not,GO:0032041,NAD-dependent protein deacetylase sirtuin-3 isoform 2 (mouse),protein
Msl1,,GO:0006325,male specific lethal 1,protein_coding_gene
Msl2,,GO:0072487,MSL complex subunit 2,protein_coding_gene
Msl3,,GO:0006325,MSL complex subunit 3,protein_coding_gene
Msl3l2,,GO:0035267,MSL3 like 2,protein_coding_gene
Mst1,,GO:0035173,macrophage stimulating 1 (hepatocyte growth factor-like),protein_coding_gene
Mta1,,GO:0003682,metastasis associated 1,protein_coding_gene
Mta2,,GO:0003682,"metastasis-associated gene family, member 2",protein_coding_gene
Mta3,,GO:0003682,metastasis associated 3,protein_coding_gene
mTADA2A/iso:1,,GO:0140672,transcriptional adapter 2-alpha isoform 1 (mouse),protein
mTADA3/iso:1,,GO:0140672,transcriptional adapter 3 isoform 1 (mouse),protein
Mtbp,,GO:0000785,"Mdm2, transformed 3T3 cell double minute p53 binding protein",protein_coding_gene
Mtf2,,GO:0006325,metal response element binding transcription factor 2,protein_coding_gene
Mthfr,,GO:0070828,methylenetetrahydrofolate reductase,protein_coding_gene
mTP63/iso:2,,GO:0003682,tumor protein 63 isoform 2 (mouse),protein
mUBTF/iso:UBF2,,GO:0000183,nucleolar transcription factor 1 isoform UBF2 (mouse),protein
Muc1,,GO:0000785,"mucin 1, transmembrane",protein_coding_gene
mWDR5/iso:1,,GO:0140672,WD repeat-containing protein 5 isoform 1 (mouse),protein
Mxd1,,GO:0000785,MAX dimerization protein 1,protein_coding_gene
Mybbp1a,,GO:0006338,MYB binding protein (P160) 1a,protein_coding_gene
Mybl1,,GO:1990841,myeloblastosis oncogene-like 1,protein_coding_gene
Myc,,GO:0000785,myelocytomatosis oncogene,protein_coding_gene
Mycn,,GO:0141068,"v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived",protein_coding_gene
Myd88,,GO:0140674,myeloid differentiation primary response gene 88,protein_coding_gene
mYEATS2/iso:1,,GO:0140672,YEATS domain-containing protein 2 isoform 1 (mouse),protein
Myo1c,,GO:0006338,myosin IC,protein_coding_gene
Myocd,,GO:0000785,myocardin,protein_coding_gene
Myod1,,GO:0000785,myogenic differentiation 1,protein_coding_gene
Myog,,GO:0031490,myogenin,protein_coding_gene
Mysm1,,GO:0006325,"myb-like, SWIRM and MPN domains 1",protein_coding_gene
mZZZ3/iso:1,,GO:0140672,ZZ-type zinc finger-containing protein 3 isoform 1 (mouse),protein
N6amt1,,GO:0006325,N-6 adenine-specific DNA methyltransferase 1 (putative),protein_coding_gene
Naa40,,GO:0010485,"N(alpha)-acetyltransferase 40, NatD catalytic subunit",protein_coding_gene
Naa50,,GO:0010485,"N(alpha)-acetyltransferase 50, NatE catalytic subunit",protein_coding_gene
Naa60,,GO:0004402,"N(alpha)-acetyltransferase 60, NatF catalytic subunit",protein_coding_gene
Nacc2,,GO:0000785,"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",protein_coding_gene
Nanog,,GO:0003677,Nanog homeobox,protein_coding_gene
Nap1l1,,GO:0006334,nucleosome assembly protein 1-like 1,protein_coding_gene
Nap1l2,,GO:0006334,nucleosome assembly protein 1-like 2,protein_coding_gene
Nap1l3,,GO:0006334,nucleosome assembly protein 1-like 3,protein_coding_gene
Nap1l4,,GO:0006334,nucleosome assembly protein 1-like 4,protein_coding_gene
Nap1l5,,GO:0006334,nucleosome assembly protein 1-like 5,protein_coding_gene
Nasp,,GO:0000785,nuclear autoantigenic sperm protein (histone-binding),protein_coding_gene
Nat8f3,,GO:0010485,N-acetyltransferase 8 (GCN5-related) family member 3,protein_coding_gene
Nat8f7,,GO:0010485,N-acetyltransferase 8 (GCN5-related) family member 7,protein_coding_gene
Ncapd3,,GO:0005721,"non-SMC condensin II complex, subunit D3",protein_coding_gene
Ncaph,,GO:0003682,"non-SMC condensin I complex, subunit H",protein_coding_gene
Ncaph2,,GO:0003682,"non-SMC condensin II complex, subunit H2",protein_coding_gene
Ncoa1,,GO:0000785,nuclear receptor coactivator 1,protein_coding_gene
Ncoa2,,GO:0003682,nuclear receptor coactivator 2,protein_coding_gene
Ncoa3,,GO:0000785,nuclear receptor coactivator 3,protein_coding_gene
Ncoa5,,GO:0003682,nuclear receptor coactivator 5,protein_coding_gene
Ncoa6,,GO:0140463,nuclear receptor coactivator 6,protein_coding_gene
Ncor1,,GO:0000785,nuclear receptor co-repressor 1,protein_coding_gene
Ncor2,,GO:0000785,nuclear receptor co-repressor 2,protein_coding_gene
Ndn,,GO:1990841,"necdin, MAGE family member",protein_coding_gene
Nedd4,,GO:0000785,"neural precursor cell expressed, developmentally down-regulated 4",protein_coding_gene
Nelfa,,GO:0003682,"negative elongation factor complex member A, Whsc2",protein_coding_gene
Nelfe,,GO:0000785,"negative elongation factor complex member E, Rdbp",protein_coding_gene
Neurod1,,GO:0003682,neurogenic differentiation 1,protein_coding_gene
Neurog1,,GO:0003682,neurogenin 1,protein_coding_gene
Neurog3,,GO:0031490,neurogenin 3,protein_coding_gene
Nfat5,,GO:0003682,nuclear factor of activated T cells 5,protein_coding_gene
Nfatc1,,GO:0000785,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1",protein_coding_gene
Nfatc2,,GO:0000785,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2",protein_coding_gene
Nfatc3,,GO:0003682,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3",protein_coding_gene
Nfatc4,,GO:0035562,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4",protein_coding_gene
Nfe2l1,,GO:0003682,"nuclear factor, erythroid derived 2,-like 1",protein_coding_gene
Nfe2l2,,GO:0000785,"nuclear factor, erythroid derived 2, like 2",protein_coding_gene
Nfia,,GO:0003682,nuclear factor I/A,protein_coding_gene
Nfix,,GO:0003682,nuclear factor I/X,protein_coding_gene
Nfkb1,,GO:0000785,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",protein_coding_gene
Nfkbiz,,GO:0006325,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta",protein_coding_gene
Nfrkb,,GO:0006338,nuclear factor related to kappa B binding protein,protein_coding_gene
Nhlh2,,GO:0000785,nescient helix loop helix 2,protein_coding_gene
Nipbl,,GO:0006338,NIPBL cohesin loading factor,protein_coding_gene
Nkap,,GO:0003682,NFKB activating protein,protein_coding_gene
Nkapl,,GO:0003682,NFKB activating protein-like,protein_coding_gene
Nkx2-5,,GO:0003682,NK2 homeobox 5,protein_coding_gene
Nkx6-1,,GO:0003682,NK6 homeobox 1,protein_coding_gene
Nmnat1,,GO:0000785,nicotinamide nucleotide adenylyltransferase 1,protein_coding_gene
Noc2l,,GO:0003682,NOC2 like nucleolar associated transcriptional repressor,protein_coding_gene
Noc3l,,GO:0003682,NOC3 like DNA replication regulator,protein_coding_gene
Nono,,GO:0003682,"non-POU-domain-containing, octamer binding protein",protein_coding_gene
Nop53,,GO:0033553,NOP53 ribosome biogenesis factor,protein_coding_gene
Notch1,,GO:0031490,notch 1,protein_coding_gene
Npm1,,GO:0006334,nucleophosmin 1,protein_coding_gene
Npm2,,GO:0000785,nucleophosmin/nucleoplasmin 2,protein_coding_gene
Npm3,,GO:0003682,nucleoplasmin 3,protein_coding_gene
Nr0b2,,GO:0000785,"nuclear receptor subfamily 0, group B, member 2",protein_coding_gene
Nr1d1,,GO:0000785,"nuclear receptor subfamily 1, group D, member 1",protein_coding_gene
Nr1h2,,GO:0031490,"nuclear receptor subfamily 1, group H, member 2",protein_coding_gene
Nr1h3,,GO:0000785,"nuclear receptor subfamily 1, group H, member 3",protein_coding_gene
Nr1h4,,GO:0000791,"nuclear receptor subfamily 1, group H, member 4",protein_coding_gene
Nr3c1,,GO:0003682,"nuclear receptor subfamily 3, group C, member 1",protein_coding_gene
Nr4a1,,GO:0000785,"nuclear receptor subfamily 4, group A, member 1",protein_coding_gene
Nr4a2,,GO:0000785,"nuclear receptor subfamily 4, group A, member 2",protein_coding_gene
Nr5a1,,GO:0003682,"nuclear receptor subfamily 5, group A, member 1",protein_coding_gene
Nr5a2,,GO:0003682,"nuclear receptor subfamily 5, group A, member 2",protein_coding_gene
Nrde2,,GO:0031048,"nrde-2 necessary for RNA interference, domain containing",protein_coding_gene
Nrip1,,GO:0000785,nuclear receptor interacting protein 1,protein_coding_gene
Nrl,,GO:1990841,neural retina leucine zipper gene,protein_coding_gene
Nsd1,,GO:0006325,nuclear receptor-binding SET-domain protein 1,protein_coding_gene
Nsd2,,GO:0006325,nuclear receptor binding SET domain protein 2,protein_coding_gene
Nsd3,,GO:0006325,nuclear receptor binding SET domain protein 3,protein_coding_gene
Nsmf,,GO:0000791,NMDA receptor synaptonuclear signaling and neuronal migration factor,protein_coding_gene
Ntmt1,,GO:0042054,N-terminal Xaa-Pro-Lys N-methyltransferase 1,protein_coding_gene
Nucks1,,GO:0000785,nuclear casein kinase and cyclin-dependent kinase substrate 1,protein_coding_gene
Nudt21,,GO:0003682,nudix hydrolase 21,protein_coding_gene
Nudt5,,GO:0006338,nudix hydrolase 5,protein_coding_gene
Nufip1,,GO:0005726,nuclear FMR1 interacting protein 1,protein_coding_gene
Nup153,,GO:0003682,nucleoporin 153,protein_coding_gene
Nup98,,GO:1990841,nucleoporin 98,protein_coding_gene
Nupr1,,GO:0003682,nuclear protein transcription regulator 1,protein_coding_gene
Obi1,,GO:0000785,ORC ubiquitin ligase 1,protein_coding_gene
Oga,,GO:0004402,O-GlcNAcase,protein_coding_gene
Ogt,,GO:0000123,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),protein_coding_gene
Oip5,,GO:0000785,Opa interacting protein 5,protein_coding_gene
Onecut1,,GO:0003682,"one cut domain, family member 1",protein_coding_gene
Orc1,,GO:0003682,"origin recognition complex, subunit 1",protein_coding_gene
Orc2,,GO:0000792,"origin recognition complex, subunit 2",protein_coding_gene
Orc3,,GO:0000785,"origin recognition complex, subunit 3",protein_coding_gene
Orc5,,GO:0000785,"origin recognition complex, subunit 5",protein_coding_gene
Ovol2,,GO:0003682,ovo like zinc finger 2,protein_coding_gene
Pabpc1l,,GO:0045815,"poly(A) binding protein, cytoplasmic 1-like",protein_coding_gene
Padi2,,GO:0000791,"peptidyl arginine deiminase, type II",protein_coding_gene
Padi4,,GO:0006325,"peptidyl arginine deiminase, type IV",protein_coding_gene
Paf1,,GO:0003682,"Paf1, RNA polymerase II complex component",protein_coding_gene
Pak1,,GO:0006338,p21 (RAC1) activated kinase 1,protein_coding_gene
Parg,,GO:0000785,poly (ADP-ribose) glycohydrolase,protein_coding_gene
Park7,,GO:0000785,"Parkinson disease (autosomal recessive, early onset) 7",protein_coding_gene
Parp1,,GO:0000785,"poly (ADP-ribose) polymerase family, member 1",protein_coding_gene
Parp10,,GO:0006325,"poly (ADP-ribose) polymerase family, member 10",protein_coding_gene
Parp2,,GO:0003682,"poly (ADP-ribose) polymerase family, member 2",protein_coding_gene
Parp9,,GO:0035563,"poly (ADP-ribose) polymerase family, member 9",protein_coding_gene
Parpbp,,GO:0000785,PARP1 binding protein,protein_coding_gene
Patz1,,GO:0003682,POZ (BTB) and AT hook containing zinc finger 1,protein_coding_gene
Paupar,,GO:0003682,Pax6 upstream antisense RNA,lncRNA_gene
Pawr,,GO:0000785,"PRKC, apoptosis, WT1, regulator",protein_coding_gene
Pax3,,GO:0003682,paired box 3,protein_coding_gene
Pax6,,GO:0000785,paired box 6,protein_coding_gene
Pax7,,GO:1902275,paired box 7,protein_coding_gene
Paxip1,,GO:0006338,PAX interacting (with transcription-activation domain) protein 1,protein_coding_gene
Pbrm1,,GO:0000785,polybromo 1,protein_coding_gene
Pbx2,,GO:0003682,pre B cell leukemia homeobox 2,protein_coding_gene
Pbxip1,,GO:0000785,pre B cell leukemia transcription factor interacting protein 1,protein_coding_gene
Pcgf1,,GO:0006338,polycomb group ring finger 1,protein_coding_gene
Pcgf2,,GO:0000785,polycomb group ring finger 2,protein_coding_gene
Pcgf3,,GO:0060816,polycomb group ring finger 3,protein_coding_gene
Pcgf5,,GO:0060816,polycomb group ring finger 5,protein_coding_gene
Pcgf6,,GO:0006338,polycomb group ring finger 6,protein_coding_gene
Pcid2,,GO:0070828,PCI domain containing 2,protein_coding_gene
Pclaf,,GO:0003682,PCNA clamp associated factor,protein_coding_gene
Pcna,,GO:0000785,proliferating cell nuclear antigen,protein_coding_gene
Pds5a,,GO:0000785,PDS5 cohesin associated factor A,protein_coding_gene
Pds5b,,GO:0000785,PDS5 cohesin associated factor B,protein_coding_gene
Pdx1,,GO:1990841,pancreatic and duodenal homeobox 1,protein_coding_gene
Pelp1,,GO:0000791,"proline, glutamic acid and leucine rich protein 1",protein_coding_gene
Per1,,GO:0006338,period circadian clock 1,protein_coding_gene
Per2,,GO:0006338,period circadian clock 2,protein_coding_gene
Phb1,,GO:0040029,prohibitin 1,protein_coding_gene
Phc1,,GO:0006338,polyhomeotic 1,protein_coding_gene
Phc2,,GO:0003682,polyhomeotic 2,protein_coding_gene
Phc3,,GO:0003682,polyhomeotic 3,protein_coding_gene
Phf1,,GO:0003682,PHD finger protein 1,protein_coding_gene
Phf10,,GO:0000785,PHD finger protein 10,protein_coding_gene
Phf12,,GO:0070822,PHD finger protein 12,protein_coding_gene
Phf13,,GO:0003682,PHD finger protein 13,protein_coding_gene
Phf14,,GO:0000785,PHD finger protein 14,protein_coding_gene
Phf19,,GO:0006325,PHD finger protein 19,protein_coding_gene
Phf2,,GO:0006325,PHD finger protein 2,protein_coding_gene
Phf20,,GO:0000123,PHD finger protein 20,protein_coding_gene
Phf20l1,,GO:0044545,PHD finger protein 20-like 1,protein_coding_gene
Phf21a,,GO:0003682,PHD finger protein 21A,protein_coding_gene
Phf8,,GO:0003682,PHD finger protein 8,protein_coding_gene
Phox2a,,GO:0000785,paired-like homeobox 2a,protein_coding_gene
Phox2b,,GO:0000785,paired-like homeobox 2b,protein_coding_gene
Pias4,,GO:0120186,protein inhibitor of activated STAT 4,protein_coding_gene
Pih1d1,,GO:0006338,PIH1 domain containing 1,protein_coding_gene
Pik3ca,,GO:0141068,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",protein_coding_gene
Pink1,,GO:0000785,PTEN induced putative kinase 1,protein_coding_gene
Pitx2,,GO:0003682,paired-like homeodomain transcription factor 2,protein_coding_gene
Pitx3,,GO:0000785,paired-like homeodomain transcription factor 3,protein_coding_gene
Piwil1,,GO:0035092,piwi-like RNA-mediated gene silencing 1,protein_coding_gene
Piwil2,,GO:0141006,piwi-like RNA-mediated gene silencing 2,protein_coding_gene
Pkn1,,GO:0003682,protein kinase N1,protein_coding_gene
Pknox1,,GO:0003682,Pbx/knotted 1 homeobox,protein_coding_gene
Plac8,,GO:0003682,placenta-specific 8,protein_coding_gene
Plcb1,,GO:0000785,"phospholipase C, beta 1",protein_coding_gene
Plk1,,GO:0071168,polo like kinase 1,protein_coding_gene
Plk2,,GO:0000785,polo like kinase 2,protein_coding_gene
Plk3,,GO:0000785,polo like kinase 3,protein_coding_gene
Pml,,GO:0000792,promyelocytic leukemia,protein_coding_gene
Pogz,,GO:0000785,pogo transposable element with ZNF domain,protein_coding_gene
Pola1,,GO:0000785,"polymerase (DNA directed), alpha 1",protein_coding_gene
Pold1,,GO:0003682,"polymerase (DNA directed), delta 1, catalytic subunit",protein_coding_gene
Pole,,GO:0003682,"polymerase (DNA directed), epsilon",protein_coding_gene
Pole3,,GO:0005721,"polymerase (DNA directed), epsilon 3 (p17 subunit)",protein_coding_gene
Pole4,,GO:0140672,"polymerase (DNA-directed), epsilon 4 (p12 subunit)",protein_coding_gene
Polg,,GO:0003682,"polymerase (DNA directed), gamma",protein_coding_gene
Polq,,GO:0003682,"polymerase (DNA directed), theta",protein_coding_gene
Polr1a,,GO:0003682,polymerase (RNA) I polypeptide A,protein_coding_gene
Polr2a,,GO:0000791,polymerase (RNA) II (DNA directed) polypeptide A,protein_coding_gene
Polr2b,,GO:0003682,polymerase (RNA) II (DNA directed) polypeptide B,protein_coding_gene
Polr3a,,GO:0003682,polymerase (RNA) III (DNA directed) polypeptide A,protein_coding_gene
Polr3d,,GO:0003682,polymerase (RNA) III (DNA directed) polypeptide D,protein_coding_gene
Polr3g,,GO:0003682,polymerase (RNA) III (DNA directed) polypeptide G,protein_coding_gene
Polr3gl,,GO:0003682,polymerase (RNA) III (DNA directed) polypeptide G like,protein_coding_gene
Pou1f1,,GO:0000785,"POU domain, class 1, transcription factor 1",protein_coding_gene
Pou2f1,,GO:0003682,"POU domain, class 2, transcription factor 1",protein_coding_gene
Pou4f1,,GO:0000785,"POU domain, class 4, transcription factor 1",protein_coding_gene
Pou4f2,,GO:0000791,"POU domain, class 4, transcription factor 2",protein_coding_gene
Pou5f1,,GO:0000785,"POU domain, class 5, transcription factor 1",protein_coding_gene
Ppard,,GO:0000785,peroxisome proliferator activator receptor delta,protein_coding_gene
Pparg,,GO:0003682,peroxisome proliferator activated receptor gamma,protein_coding_gene
Ppargc1a,,GO:0000791,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",protein_coding_gene
Pphln1,,GO:0045814,periphilin 1,protein_coding_gene
Pphln1-ps1,,GO:0045814,"periphilin 1, pseudogene 1",pseudogene
Ppm1d,,GO:0031507,"protein phosphatase 1D magnesium-dependent, delta isoform",protein_coding_gene
Ppp1r10,,GO:0000785,"protein phosphatase 1, regulatory subunit 10",protein_coding_gene
Ppp2r3d,,GO:0003682,"protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta",protein_coding_gene
Ppp3ca,,GO:0035562,"protein phosphatase 3, catalytic subunit, alpha isoform",protein_coding_gene
Ppp4c,,GO:0000785,"protein phosphatase 4, catalytic subunit",protein_coding_gene
Ppp4r2,,GO:0000785,"protein phosphatase 4, regulatory subunit 2",protein_coding_gene
Ppp4r3b,,GO:0000785,protein phosphatase 4 regulatory subunit 3B,protein_coding_gene
Pramel13,,GO:0000785,PRAME like 13,protein_coding_gene
Prdm1,,GO:1990841,"PR domain containing 1, with ZNF domain",protein_coding_gene
Prdm10,,GO:0000785,PR domain containing 10,protein_coding_gene
Prdm11,,GO:0003682,PR domain containing 11,protein_coding_gene
Prdm13,,GO:0003682,PR domain containing 13,protein_coding_gene
Prdm14,,GO:0031490,PR domain containing 14,protein_coding_gene
Prdm15,,GO:1990841,PR domain containing 15,protein_coding_gene
Prdm16,,GO:0046974,PR domain containing 16,protein_coding_gene
Prdm5,,GO:0006325,PR domain containing 5,protein_coding_gene
Prdm6,,GO:0006325,PR domain containing 6,protein_coding_gene
Prdm8,,GO:0042054,PR domain containing 8,protein_coding_gene
Prdm9,,GO:0000785,PR domain containing 9,protein_coding_gene
Prdx1,,GO:0000791,peroxiredoxin 1,protein_coding_gene
Primpol,,GO:0003682,primase and polymerase (DNA-directed),protein_coding_gene
Prkaa1,,GO:0003682,"protein kinase, AMP-activated, alpha 1 catalytic subunit",protein_coding_gene
Prkaa2,,GO:0003682,"protein kinase, AMP-activated, alpha 2 catalytic subunit",protein_coding_gene
Prkca,,GO:0035403,"protein kinase C, alpha",protein_coding_gene
Prkcb,,GO:0003682,"protein kinase C, beta",protein_coding_gene
Prkdc,,GO:0000785,"protein kinase, DNA activated, catalytic polypeptide",protein_coding_gene
Prm1,,GO:0000786,protamine 1,protein_coding_gene
Prm2,,GO:0000786,protamine 2,protein_coding_gene
Prm3,,GO:0000786,protamine 3,protein_coding_gene
Prmt1,,GO:0042054,protein arginine N-methyltransferase 1,protein_coding_gene
Prmt2,,GO:0042054,protein arginine N-methyltransferase 2,protein_coding_gene
Prmt5,,GO:0000785,protein arginine N-methyltransferase 5,protein_coding_gene
Prmt6,,GO:0006325,protein arginine N-methyltransferase 6,protein_coding_gene
Prmt7,,GO:0006325,protein arginine N-methyltransferase 7,protein_coding_gene
Prmt8,,GO:0140939,protein arginine N-methyltransferase 8,protein_coding_gene
Prop1,,GO:0003682,paired like homeodomain factor 1,protein_coding_gene
Psip1,,GO:0000791,PC4 and SFRS1 interacting protein 1,protein_coding_gene
Psme4,,GO:0035092,"proteasome (prosome, macropain) activator subunit 4",protein_coding_gene
Ptf1a,,GO:0003682,"pancreas specific transcription factor, 1a",protein_coding_gene
Ptma,,GO:0140713,prothymosin alpha,protein_coding_gene
Pus1,,GO:0003682,pseudouridine synthase 1,protein_coding_gene
Pwwp2a,,GO:0003682,PWWP domain containing 2A,protein_coding_gene
Pwwp2b,,GO:0006338,PWWP domain containing 2B,protein_coding_gene
Pwwp3a,,GO:0006325,"PWWP domain containing 3A, DNA repair factor",protein_coding_gene
Pygo2,,GO:0035563,pygopus 2,protein_coding_gene
Rad17,,GO:0003682,RAD17 checkpoint clamp loader component,protein_coding_gene
Rad18,,GO:0000785,RAD18 E3 ubiquitin protein ligase,protein_coding_gene
Rad21,,GO:0071168,RAD21 cohesin complex component,protein_coding_gene
Rad21l,,GO:0003682,RAD21-like (S. pombe),protein_coding_gene
Rad50,,GO:0000785,RAD50 double strand break repair protein,protein_coding_gene
Rad51,,GO:0000785,RAD51 recombinase,protein_coding_gene
Rad51ap1,,GO:0000785,RAD51 associated protein 1,protein_coding_gene
Rad54l,,GO:0140658,RAD54 like (S. cerevisiae),protein_coding_gene
Rad54l2,,GO:0140658,RAD54 like 2 (S. cerevisiae),protein_coding_gene
Rag1,,GO:0006325,recombination activating 1,protein_coding_gene
Rag2,,GO:0003682,recombination activating gene 2,protein_coding_gene
Ran,,GO:0000785,"RAN, member RAS oncogene family",protein_coding_gene
Rara,,GO:0000785,"retinoic acid receptor, alpha",protein_coding_gene
Rarg,,GO:0000785,"retinoic acid receptor, gamma",protein_coding_gene
Rb1,,GO:0006325,RB transcriptional corepressor 1,protein_coding_gene
Rbbp4,,GO:0000118,"retinoblastoma binding protein 4, chromatin remodeling factor",protein_coding_gene
Rbbp5,,GO:0006325,"retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit",protein_coding_gene
Rbbp7,,GO:0000118,"retinoblastoma binding protein 7, chromatin remodeling factor",protein_coding_gene
Rbl1,,GO:0006325,RB transcriptional corepressor like 1,protein_coding_gene
Rbl2,,GO:0000785,RB transcriptional corepressor like 2,protein_coding_gene
Rbm15,,GO:0009048,RNA binding motif protein 15,protein_coding_gene
Rbm15b,,GO:0009048,RNA binding motif protein 15B,protein_coding_gene
Rbmx,,GO:0000791,"RNA binding motif protein, X chromosome",protein_coding_gene
Rbmxl1,,GO:0003682,"RNA binding motif protein, X-linked like-1",protein_coding_gene
Rbpj,,GO:0003682,recombination signal binding protein for immunoglobulin kappa J region,protein_coding_gene
Rbpjl,,GO:0003682,recombination signal binding protein for immunoglobulin kappa J region-like,protein_coding_gene
Rcbtb1,,GO:0006325,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1,protein_coding_gene
Rcc1,,GO:0000785,regulator of chromosome condensation 1,protein_coding_gene
Rccd1,,GO:0006325,RCC1 domain containing 1,protein_coding_gene
Rcor1,,GO:0006325,REST corepressor 1,protein_coding_gene
Rcor2,,GO:0000785,REST corepressor 2,protein_coding_gene
